Category,Product,Min Price (INR/kg),Max Price (INR/kg),Average Price (INR/kg)
Vegetables,Beetroot,37.366748652797845,85.78485240606469,61.57580052943126
Vegetables,Cucumber,84.2726665047756,92.23463202107312,88.25364926292437
Vegetables,Bitter Gourd,41.50877797138774,57.057068522974596,49.28292324718117
Fruits,Pomegranate,80.18391952024338,91.46030606981444,85.82211279502891
Grains,Barley,25.11326923094775,68.1423857431389,46.62782748704333
Fruits,Pineapple,93.14051018552038,114.09109068260045,103.61580043406042
Fruits,Oranges,19.613197291507213,51.17211952510468,35.39265840830595
Grains,Brown Rice,44.068064053924566,60.5504433269267,52.309253690425635
Vegetables,Cucumber,70.30144322760623,107.39458468422139,88.84801395591381
Fruits,Pomegranate,77.52635815898186,92.28049931861021,84.90342873879604
Vegetables,Zucchini,62.2307224333974,93.19376288694882,77.7122426601731
Pulses,Lentils,39.3350894586403,68.78057919331475,54.057834325977524
Vegetables,Zucchini,84.66232068584777,115.20709614792888,99.93470841688833
Fruits,Apples,55.31426317942362,77.00995612381917,66.16210965162139
Fruits,Figs,69.22976386444729,113.60661321763907,91.41818854104318
Grains,Whole Wheat,79.6326089403049,135.4895891123756,107.56109902634026
Fruits,Melons,124.17387127963399,155.07199728136726,139.62293428050063
Fruits,Grapefruit,52.484591557007946,64.8556532293748,58.67012239319137
Fruits,Blueberries,71.05574293587891,97.03017316961129,84.04295805274509
Fruits,Melons,85.13059077381263,147.5445523214019,116.33757154760727
Fruits,Pomegranate,45.49031819431164,90.17927466884993,67.83479643158078
Pulses,Green Gram,86.19680352494942,134.2553345007411,110.22606901284526
Vegetables,Beetroot,99.65023401054738,151.2143248618395,125.43227943619343
Fruits,Guava,113.10730952274838,170.40496690360735,141.75613821317785
Fruits,Figs,94.57398494340262,119.36308200576623,106.96853347458443
Fruits,Apples,59.8458912110109,73.88040955148863,66.86315038124977
Fruits,Grapefruit,62.14692110085461,85.59259223662822,73.86975666874142
Fruits,Guava,69.26796242573447,80.97702680437786,75.12249461505615
Vegetables,Asparagus,40.4808015155098,101.81122296052061,71.1460122380152
Vegetables,Cabbage,56.38821272660437,106.52399953401056,81.45610613030746
Vegetables,Bitter Gourd,75.1055363720972,84.03043799061476,79.56798718135599
Vegetables,Cucumber,63.36063931298938,95.16494407871048,79.26279169584993
Fruits,Grapefruit,68.90084067690483,113.17575433104508,91.03829750397496
Grains,Ragi,113.1644779282998,155.46984547794187,134.31716170312083
Pulses,Soybeans,55.84937750622698,110.11535717691079,82.98236734156889
Grains,Barley,40.72823573235323,97.47399570039478,69.10111571637401
Fruits,Pineapple,104.67174557004232,160.4485465309784,132.56014605051035
Fruits,Melons,120.59101210372887,171.99158602083233,146.2912990622806
Fruits,Grapefruit,63.72101454610113,81.5826308133962,72.65182267974866
Grains,Brown Rice,119.92167689225197,157.86363730003364,138.8926570961428
Fruits,Oranges,23.427234125439956,49.83720692110879,36.63222052327437
Fruits,Watermelon,37.9963876038195,55.24438848594055,46.62038804488002
Vegetables,Spinach,23.56373364888093,76.53745802675502,50.05059583781797
Grains,Barley,39.56132046956402,94.75628514938316,67.1588028094736
Vegetables,Drumsticks,26.13378541892923,83.30396208416303,54.71887375154613
Vegetables,Zucchini,99.7357061212689,145.67632338711496,122.70601475419193
Pulses,Green Gram,89.7127923587183,150.49833418049133,120.10556326960481
Vegetables,Okra,75.7241580082984,133.52517177614317,104.62466489222078
Pulses,Soybeans,93.15918246196976,133.76385189393045,113.4615171779501
Vegetables,Zucchini,44.36995738570551,104.9763157759071,74.6731365808063
Fruits,Dates,92.28797360748257,124.03545833029712,108.16171596888984
Grains,Oats,82.18383160335456,114.10881023529794,98.14632091932626
Fruits,Blueberries,66.24649273739743,91.7581253601057,79.00230904875156
Fruits,Blueberries,68.03034917365441,97.85329926658731,82.94182422012086
Vegetables,Cucumber,85.33153632677111,97.75526289305354,91.54339960991233
Vegetables,Bell Peppers,67.03447263040658,120.7322314072439,93.88335201882524
Vegetables,Cabbage,36.57677591051999,54.262806388950295,45.41979114973515
Grains,Ragi,103.30726208718687,156.40143958811262,129.85435083764975
Fruits,Lemon,33.29643275352399,90.04394481821008,61.67018878586703
Fruits,Guava,47.11802031578145,72.87905849452478,59.99853940515312
Fruits,Figs,93.17121725475768,138.93159833285333,116.05140779380551
Vegetables,Cabbage,38.37510140587718,51.775320735545336,45.07521107071126
Fruits,Dates,34.57992486004912,44.75257508193299,39.66624997099105
Fruits,Lemon,79.20882312579172,140.25337320734235,109.73109816656704
Vegetables,Carrots,98.25957061521625,120.4210133018773,109.34029195854677
Vegetables,Broccoli,83.7186846326249,93.13950540257132,88.42909501759812
Vegetables,Asparagus,45.7547834559496,95.189098483544,70.4719409697468
Vegetables,Broccoli,98.53425808850942,147.30502445112617,122.91964126981779
Vegetables,Beetroot,90.44234233741838,137.77284933428777,114.10759583585308
Fruits,Lemon,78.63237921371746,138.46316180626422,108.54777050999084
Vegetables,Zucchini,96.37231778025678,151.26644765367598,123.81938271696637
Vegetables,Spinach,61.52813200570194,85.40212711585481,73.46512956077838
Pulses,Lentils,64.81103264190838,103.66531817976644,84.23817541083741
Grains,Barley,38.71864156442738,101.3524929861862,70.03556727530679
Vegetables,Tomatoes,125.94562373911899,132.2012695452417,129.07344664218033
Vegetables,Tomatoes,120.59555266422821,140.05463072719803,130.32509169571313
Fruits,Dates,85.24547637606892,106.8457418084203,96.0456090922446
Fruits,Guava,67.71311697979444,87.12102102038293,77.41706900008867
Vegetables,Beetroot,113.87110301517086,145.32090822124385,129.59600561820736
Fruits,Blueberries,88.25376961943743,139.4539592015985,113.85386441051797
Vegetables,Broccoli,43.22239298920659,68.10223675865088,55.662314873928736
Pulses,Black Gram,78.13387153343993,111.61777602108599,94.87582377726295
Fruits,Guava,69.09939671100464,80.8245642220674,74.96198046653602
Vegetables,Cauliflower,105.04513363334803,122.8875338609504,113.9663337471492
Pulses,Black-eyed Peas,94.312497972671,110.98581531237366,102.64915664252233
Fruits,Avocado,58.96384151196239,89.99692856817762,74.48038504007
Grains,Brown Rice,45.50812650559696,59.0144945994056,52.261310552501286
Vegetables,Cabbage,35.82404259748112,55.06172095811824,45.44288177779968
Fruits,Papaya,40.30753300807652,51.60238463388309,45.954958820979805
Vegetables,Bitter Gourd,91.55574310114741,113.38714317529417,102.47144313822079
Vegetables,Cauliflower,82.44799639541915,103.23629148401263,92.8421439397159
Grains,Brown Rice,53.667883460586644,105.9166737600102,79.79227861029842
Vegetables,Cauliflower,84.36992340304678,104.6372611800923,94.50359229156953
Pulses,Lentils,40.30837792078905,65.57294164123788,52.940659781013466
Vegetables,Cucumber,78.64096751397521,99.63635946923573,89.13866349160547
Fruits,Berries,27.02116560102846,70.7196820572322,48.87042382913033
Grains,Rice,66.36555578516867,126.212532736286,96.28904426072734
Pulses,Chickpeas,120.29733594868839,146.81514718782418,133.55624156825627
Pulses,Black-eyed Peas,28.26116560736395,71.38710049720899,49.82413305228647
Fruits,Watermelon,21.203614564991994,47.709427558092,34.456521061542
Grains,Whole Wheat,75.6877402439523,129.76446178270197,102.72610101332714
Pulses,Green Gram,62.47869732399958,82.0687998976407,72.27374861082015
Grains,Quinoa,74.85500513570895,117.4331978119837,96.14410147384632
Fruits,Blueberries,87.63704155370417,150.30403327321767,118.97053741346092
Fruits,Berries,21.404151244172176,76.83335579161556,49.118753517893865
Vegetables,Carrots,104.82744671811034,124.3577138528246,114.59258028546748
Fruits,Watermelon,34.8173665836857,90.90042625218055,62.858896417933124
Vegetables,Drumsticks,27.136107586207793,79.41839118747086,53.27724938683933
Grains,Rice,68.64921607458531,120.5454326587968,94.59732436669105
Vegetables,Beetroot,99.4885349480876,143.52280410832117,121.50566952820438
Vegetables,Tomatoes,43.43798845992088,90.02950686154549,66.73374766073319
Vegetables,Spinach,109.09413428939267,154.16790365608674,131.6310189727397
Grains,Ragi,83.340052639896,126.28278925085479,104.8114209453754
Fruits,Papaya,94.52415391793413,140.7890443676583,117.65659914279621
Vegetables,Cabbage,52.41068422574356,105.21147754342647,78.81108088458501
Fruits,Lemon,83.89536237711297,142.17976831524925,113.03756534618111
Grains,Barley,25.156208493740195,66.80910353578011,45.98265601476015
Fruits,Blueberries,88.41772602673707,132.15940060906934,110.2885633179032
Pulses,Soybeans,84.07161616015068,138.99295916618033,111.5322876631655
Pulses,Chickpeas,85.50725610382962,102.40296956815347,93.95511283599154
Vegetables,Okra,73.42263531035135,119.05127835916143,96.2369568347564
Fruits,Guava,64.50639373596773,85.36139196486872,74.93389285041823
Grains,Whole Wheat,74.54865514819784,134.2478704220305,104.39826278511417
Vegetables,Tomatoes,44.22209989665538,85.72541351259089,64.97375670462313
Grains,Oats,113.54705321816112,135.2641091511662,124.40558118466366
Pulses,Black Gram,78.03306617435815,112.9540615597079,95.49356386703303
Vegetables,Bell Peppers,38.49048767438446,57.86551492971847,48.17800130205147
Grains,Quinoa,32.87226916036344,76.00765547808267,54.439962319223056
Vegetables,Drumsticks,86.78792421237557,114.54600187023604,100.6669630413058
Vegetables,Tomatoes,45.14564682508721,93.95604572003012,69.55084627255866
Vegetables,Spinach,23.330889134557104,76.34088586669289,49.83588750062499
Fruits,Apples,55.55794490765966,79.11164793368472,67.33479642067219
Grains,Rice,76.86916195220958,120.25580797127728,98.56248496174342
Fruits,Lemon,29.55726819533418,56.85038946886886,43.20382883210152
Vegetables,Cabbage,54.45339977769571,109.27454929506105,81.86397453637838
Fruits,Watermelon,22.068712398696476,48.73269065682988,35.400701527763175
Grains,Quinoa,75.78615618483605,128.0088457958206,101.89750099032833
Vegetables,Asparagus,43.41922534098452,98.99411217679246,71.20666875888848
Vegetables,Kale,111.56407477408895,171.8490737690192,141.70657427155408
Fruits,Pomegranate,83.55501312297532,92.11132978066117,87.83317145181825
Fruits,Blueberries,84.6815834968656,144.03821647574904,114.35989998630731
Fruits,Dates,35.0404628436219,48.972829411169556,42.006646127395726
Pulses,Soybeans,43.86852730995566,103.88490403609607,73.87671567302587
Vegetables,Drumsticks,50.273298381212534,64.69625144297368,57.4847749120931
Fruits,Blueberries,27.94001645377635,70.60134816947622,49.27068231162629
Vegetables,Cabbage,51.71796138958536,103.99980606725863,77.858883728422
Fruits,Dates,85.24795427953615,102.44822671317478,93.84809049635547
Pulses,Lentils,84.94895370894638,122.18241418341064,103.56568394617851
Pulses,Green Gram,63.3936501545225,99.12938232701089,81.2615162407667
Fruits,Figs,70.62704358220061,112.34038702752966,91.48371530486514
Fruits,Watermelon,38.630689838457876,50.84983726906217,44.74026355376002
Fruits,Avocado,45.51666430047162,62.58964761997309,54.053155960222355
Fruits,Avocado,28.600854927132623,49.4043848835778,39.00261990535521
Grains,Rice,66.37016271196512,124.17654559759384,95.27335415477948
Grains,Barley,80.761352209148,101.83465322094429,91.29800271504615
Fruits,Guava,89.05875980499775,123.39356887336916,106.22616433918346
Grains,Quinoa,78.42008199150838,126.1323788550861,102.27623042329725
Pulses,Black Gram,73.51639403323927,115.29591104412613,94.4061525386827
Grains,Ragi,73.32557545565068,94.32369293525342,83.82463419545205
Fruits,Melons,120.83307491739913,157.4970024267317,139.1650386720654
Vegetables,Okra,61.36686152747927,112.99484227935594,87.1808519034176
Fruits,Figs,32.3752095565995,54.451100813079606,43.41315518483955
Fruits,Grapefruit,60.564077067057056,79.56077755909665,70.06242731307685
Fruits,Berries,59.08124608012156,95.25132457105637,77.16628532558897
Fruits,Guava,67.91684942618451,82.70411238362655,75.31048090490553
Vegetables,Spinach,65.1902930464905,92.88907407441283,79.03968356045166
Fruits,Grapefruit,69.94835191160902,105.62329621125036,87.7858240614297
Grains,Barley,51.066689392034284,109.84573782355417,80.45621360779423
Grains,Whole Wheat,72.49781684439218,131.51504785201809,102.00643234820512
Grains,Rice,66.1890921488281,122.48092866951475,94.33501040917142
Pulses,Chickpeas,84.47384600653082,106.90792829044007,95.69088714848544
Pulses,Lentils,90.30913389125028,121.51866646359318,105.91390017742174
Fruits,Grapefruit,113.68792216352556,143.69522174277253,128.69157195314904
Grains,Oats,44.66318959399178,69.22607468717494,56.944632140583366
Pulses,Black Gram,39.92683552424395,85.54174047961146,62.73428800192771
Fruits,Oranges,20.168748063835885,52.64288658866032,36.4058173262481
Vegetables,Bitter Gourd,40.185488349161176,55.385332311154585,47.78541033015788
Vegetables,Cucumber,96.0181202841677,155.5528716387919,125.7854959614798
Fruits,Watermelon,21.18353264872598,49.81043449115885,35.496983569942415
Fruits,Guava,43.46741398430474,62.4720589541276,52.96973646921617
Grains,Ragi,110.70921561631803,161.05216322902953,135.88068942267378
Fruits,Oranges,19.045205653103313,51.64574313313122,35.345474393117264
Vegetables,Kale,90.74075565917201,137.6307805928947,114.18576812603335
Fruits,Guava,45.07541663555093,72.84896423564905,58.96219043559999
Vegetables,Spinach,97.7218956147934,115.5858039739989,106.65384979439615
Vegetables,Carrots,58.63071854063886,94.53598415646375,76.5833513485513
Fruits,Pomegranate,81.97186488438292,94.1563656510558,88.06411526771936
Fruits,Apples,100.3329328688446,165.88558189613354,133.10925738248906
Fruits,Figs,96.94203301963601,134.397276665103,115.66965484236951
Grains,Brown Rice,46.47827971321011,101.8588240014151,74.16855185731261
Vegetables,Beetroot,37.082638761775094,87.44402045055168,62.26332960616338
Grains,Ragi,99.48001875697415,151.72040472294472,125.60021173995943
Grains,Brown Rice,110.47704894048458,166.6428256927116,138.55993731659808
Fruits,Blueberries,65.84577713181312,96.77670791745511,81.31124252463411
Fruits,Figs,97.28998804277705,123.54867491799271,110.41933148038488
Grains,Brown Rice,113.2331872809511,157.61091270844574,135.42204999469843
Vegetables,Spinach,97.52903485988949,116.8551188305811,107.1920768452353
Fruits,Lemon,85.76238421720706,134.2465540528699,110.00446913503848
Fruits,Blueberries,90.27916766462806,143.76132946502668,117.02024856482737
Fruits,Melons,66.16235379336521,117.33619051232623,91.74927215284572
Vegetables,Kale,109.63054587624073,154.800281378461,132.21541362735087
Vegetables,Cabbage,100.26106570470782,149.839475072028,125.0502703883679
Vegetables,Kale,92.32657771396912,140.2481790964882,116.28737840522865
Fruits,Apples,94.6791678915137,149.06252019179234,121.87084404165302
Vegetables,Beetroot,83.64628824508743,133.84734266682142,108.74681545595442
Vegetables,Beetroot,36.54893812891483,85.22845530185185,60.88869671538334
Grains,Quinoa,74.13916763989398,122.48838501715089,98.31377632852244
Vegetables,Bitter Gourd,43.098664382250185,55.09426967475428,49.09646702850223
Pulses,Black-eyed Peas,41.12380214169502,81.04230730361245,61.083054722653735
Fruits,Avocado,47.712290132229754,94.3900202177114,71.05115517497057
Fruits,Figs,89.4120383875349,136.61381987600802,113.01292913177147
Fruits,Oranges,121.3557763300627,153.2835235780461,137.3196499540544
Vegetables,Beetroot,39.288916587594414,67.6736595229539,53.481288055274156
Vegetables,Cucumber,25.753644746883126,55.980052839323555,40.866848793103344
Pulses,Chickpeas,64.67856252680458,95.98504253552757,80.33180253116608
Fruits,Watermelon,21.86321862518838,49.49571360402494,35.67946611460666
Grains,Oats,114.31513251090105,129.62026117548646,121.96769684319375
Fruits,Berries,109.52554311763414,154.89969035068242,132.21261673415827
Fruits,Dates,88.01348182583395,103.4354932584919,95.72448754216293
Fruits,Avocado,48.7717200416001,90.78001075939574,69.77586540049792
Vegetables,Okra,58.77477485748083,114.39665023098131,86.58571254423107
Fruits,Apples,102.72966538387028,159.96371001235724,131.34668769811375
Fruits,Dates,100.08226080061921,141.41766073937174,120.74996076999548
Grains,Barley,50.11910327271766,110.85820517586637,80.48865422429202
Grains,Barley,82.4144672731981,104.98584247206355,93.70015487263083
Fruits,Papaya,94.6288903879124,144.5825213379212,119.6057058629168
Fruits,Figs,31.605191728998594,53.50313659299414,42.554164160996365
